rating,final_price,actual_price,offer_per,norating,noreviews,five_star,four_star,three_star,two_star,one_star,main_category_Women,platform_Flipkart,fulfilled_1,title_bellies,title_boots,title_casuals,title_flip flops,title_jalsa,title_loafers,title_sandal,title_shoes,title_slip,title_sneaker
3.6,497,6.54965074223381,28.9,1168.0,166.85714285714286,6.729943537666011,5.533784667551078,2.7788192719904172,3.299533727885655,3.55820113047182,0,0,0,0,0,0,0,0,0,0,0,0,1
4.2,1650,8.101374671228582,49.98,2003.0,227.0,6.991268879209954,6.224756429474007,5.328361487896413,4.044804116661965,4.997887721273753,0,1,1,0,0,0,0,0,0,0,1,0,0
4.2,469,7.377133712833954,70.67,455.0,63.0,5.553347106724568,4.692264892839025,3.8088822465086327,2.4932054526026954,3.4372078191851885,1,1,1,0,0,0,0,0,0,0,0,0,0
4.1,299,6.212606095751519,40.08,2132.0,299.0,7.0648444942249125,6.180223671560361,5.472690753492817,4.596129441335942,4.956531035103055,1,1,1,0,0,0,0,0,0,0,0,0,0
4.1,578,6.395261598115449,3.51,520.0,91.0,5.587623120115915,4.779963476361254,4.235554730773624,3.261935314328648,3.66612246699132,1,1,0,0,0,0,0,0,0,1,0,0,0
3.7,455,6.278521424165844,14.63,135.0,20.0,4.062165663857866,3.261935314328648,3.139832617527748,2.0918640616783932,3.0007198150650303,1,1,0,0,0,0,0,0,0,1,0,0,0
3.6,179,6.212606095751519,64.13,1018.0,120.0,6.163525308192876,4.977423159890142,4.812997033190408,4.616110126026426,5.159629846774143,0,1,1,0,0,0,1,0,0,0,0,0,0
4.0,699,6.906754778648554,30.03,116.0,16.0,3.893859034800475,3.6136169696133895,2.8390784635086144,1.62924053973028,2.0918640616783932,1,1,0,0,0,0,0,0,0,1,0,0,0
3.8,199,6.212606095751519,60.12,5268.0,569.0,7.965580294749412,6.40704498895724,6.255941961915169,5.8524897948173935,6.8168454036222945,0,1,0,0,0,0,0,0,0,0,0,0,1
4.1,399,6.80128303447162,55.62,208.0,29.0,4.645351975620923,4.062165663857866,3.40452517175483,1.62924053973028,2.4069451083182885,1,1,1,0,0,0,0,0,0,1,0,0,0
4.5,460,6.906754778648554,53.95,4.0,1.0,1.1314021114911006,-2.3025850929940455,0.09531017980432493,-2.3025850929940455,-2.3025850929940455,0,1,0,0,0,0,0,0,0,0,0,0,0
4.4,425,6.212606095751519,14.83,673.0,154.0,6.0960497622980565,4.719391330078114,4.144720769547168,2.7788192719904172,3.6402142821326553,1,1,0,0,0,0,0,0,0,1,0,0,0
4.1,299,6.395261598115449,50.08,1315.0,226.0,6.5237091382472725,5.7623657987550985,4.970507503005476,4.191168746857641,4.664382045619937,1,1,1,0,0,0,0,0,0,0,0,1,0
4.4,1130,7.238496840894365,19.25,2224.0,465.0,7.492258782425338,5.2786247332023,4.33204826486764,4.318820558770089,4.420044701861403,1,1,1,0,0,0,0,0,0,0,1,0,0
3.3,169,6.212606095751519,66.13,4.0,1.0,0.09531017980432493,0.09531017980432493,-2.3025850929940455,0.7419373447293773,-2.3025850929940455,1,1,0,0,0,0,1,0,0,0,0,0,0
4.2,247,6.395261598115449,58.76,28.0,4.0,2.89591193827178,1.410986973710262,0.09531017980432493,1.1314021114911006,0.7419373447293773,0,1,0,0,0,1,0,0,0,0,0,0,0
4.0,236,6.395261598115449,60.6,529.0,59.0,5.591360045241914,4.86830338551846,3.893859034800475,3.4372078191851885,3.933784497209659,1,1,0,0,0,0,0,0,0,0,0,0,0
4.1,470,6.212606095751519,5.81,15.0,1.0,2.0918640616783932,1.62924053973028,-2.3025850929940455,-2.3025850929940455,0.7419373447293773,1,1,0,1,0,0,0,0,0,0,0,0,0
4.3,292,5.700443573390687,2.34,3539.0,479.0,7.621733969122015,6.73113742510486,5.940434375995203,4.771531723203316,5.082025290182929,0,1,1,0,0,0,1,0,0,0,0,0,0
3.8,419,6.906754778648554,58.06,10615.0,1369.0,8.565430822014726,7.4742615585746845,7.242869450993779,6.604079316776007,7.29308570466992,0,1,1,0,0,0,0,0,0,0,1,0,0
3.6,399,7.783224016336037,83.38,308.0,37.0,4.91338990965742,3.933784497209659,3.8522730010223722,3.139832617527748,3.933784497209659,0,1,1,0,0,0,0,0,0,0,1,0,0
4.0,561,7.598399329323964,71.88,44.0,5.0,3.139832617527748,1.9600947840472698,1.8082887711792655,1.62924053973028,1.1314021114911006,1,1,1,0,0,0,0,0,0,1,0,0,0
3.9,2249,8.411610428841172,50.01,101.0,479.0,2.5726122302071057,1.8082887711792655,2.312535423847214,3.2228678461377385,3.8522730010223722,0,0,1,0,0,0,0,0,0,0,0,0,1
3.7,299,6.212606095751519,40.08,71.0,9.0,3.4995332823830174,2.4069451083182885,2.5726122302071057,0.7419373447293773,2.4932054526026954,0,1,0,0,0,0,0,0,0,1,0,0,0
3.9,329,6.906754778648554,67.07,9515.0,1052.0,8.532692454863161,7.389007900405763,7.056261487281361,6.36492285908106,6.9829555115450725,0,1,0,0,0,0,1,0,0,0,0,0,0
3.7,159,6.212606095751519,68.14,1536.0,192.0,6.614859639477468,5.318610069815799,5.283711214158674,4.91338990965742,5.533784667551078,0,1,1,0,0,0,0,0,0,0,0,0,0
4.3,835,6.906754778648554,16.42,17117.0,2296.0,9.175966294884846,8.522200633226777,7.259186498597816,5.902906520126191,6.466300233140817,1,1,1,0,0,0,0,0,0,0,1,0,0
4.1,1499,7.4377951216719325,11.77,366.0,35.0,5.2786247332023,4.420044701861403,3.586292865338835,2.89591193827178,3.4995332823830174,1,1,1,0,0,0,0,0,0,0,1,0,0
4.2,349,6.906754778648554,65.07,11.0,3.0,1.9600947840472698,0.09531017980432493,0.7419373447293773,-2.3025850929940455,0.09531017980432493,0,1,0,0,0,0,0,0,0,0,0,0,0
4.1,845,7.432483807917119,50.0,53.0,10.0,3.299533727885655,2.7788192719904172,1.410986973710262,0.09531017980432493,1.62924053973028,1,1,1,0,0,0,0,0,0,1,0,0,0
4.2,353,6.906754778648554,64.66,11.0,3.0,1.9600947840472698,0.09531017980432493,0.7419373447293773,-2.3025850929940455,0.09531017980432493,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,649,7.695757990554761,70.49,2.0,1.0,0.7419373447293773,-2.3025850929940455,-2.3025850929940455,-2.3025850929940455,-2.3025850929940455,0,1,0,0,0,0,0,0,0,0,0,0,0
3.3,521,6.683360945766275,34.79,68.0,6.0,3.261935314328648,2.312535423847214,2.0918640616783932,1.9600947840472698,2.8390784635086144,1,1,0,0,0,0,0,0,0,1,0,0,0
3.8,299,6.212606095751519,40.08,6533.0,122.0,8.518412447820968,5.231643233280044,6.88356504018092,4.754451888703846,5.513831890697755,0,1,1,0,0,0,0,0,0,0,1,0,0
3.0,599,6.906754778648554,40.04,13.0,2.0,1.1314021114911006,0.7419373447293773,1.410986973710262,-2.3025850929940455,1.410986973710262,0,1,1,0,0,0,0,0,0,0,0,0,0
4.2,340,6.748759547491679,68.77,104.0,18.0,3.55820113047182,3.7400477406883357,2.4932054526026954,2.312535423847214,1.62924053973028,1,1,1,0,0,0,0,0,0,1,0,0,0
4.2,599,7.130098510125578,52.04,820.0,117.14285714285714,6.370072201046264,5.159629846774143,3.40452517175483,2.6461747973841225,2.89591193827178,1,1,1,0,0,0,0,0,0,1,0,0,0
4.4,4559,8.935771938669784,40.01,5.0,0.0,1.410986973710262,-2.3025850929940455,-2.3025850929940455,0.09531017980432493,-2.3025850929940455,1,1,1,0,0,0,0,0,0,0,1,0,0
3.8,649,6.906754778648554,35.04,481.0,67.0,5.4120923808068815,4.565389315976247,4.235554730773624,3.261935314328648,4.191168746857641,0,1,0,0,0,0,0,0,0,1,0,0,0
3.8,599,6.80128303447162,33.37,248.0,28.0,4.673762977453703,4.144720769547168,3.370738174177447,3.139832617527748,3.261935314328648,1,1,1,0,0,0,0,0,0,1,0,0,0
3.3,314,6.1070228877422545,30.07,411.0,58.71428571428572,5.787204082795274,2.714694743820879,3.0007198150650303,2.6461747973841225,3.586292865338835,1,1,0,0,0,0,0,0,0,1,0,0,0
4.2,562,6.51471269087253,16.74,46413.0,6229.0,10.17763215553915,9.315249785902921,8.414517956052864,7.342843912156372,7.986878891066384,0,1,1,0,0,0,0,0,0,1,0,0,0
3.4,399,6.906754778648554,60.06,119.0,11.0,3.6402142821326553,3.3568971227655746,2.917770732084281,2.4069451083182885,3.139832617527748,1,1,0,0,0,0,0,0,0,1,0,0,0
4.2,299,6.54965074223381,57.22,15.0,5.0,2.0918640616783932,1.410986973710262,0.7419373447293773,-2.3025850929940455,0.09531017980432493,1,1,1,0,0,0,1,0,0,0,0,0,0
4.0,199,6.212606095751519,60.12,66.0,11.0,3.529297384289471,2.7788192719904172,1.9600947840472698,1.1314021114911006,1.8082887711792655,1,1,0,0,0,0,0,0,0,0,0,0,0
4.0,162,6.0867747269123065,60.12,309.0,27.0,5.384953673207583,3.4995332823830174,2.89591193827178,2.8390784635086144,3.139832617527748,1,1,0,1,0,0,0,0,0,0,0,0,0
4.2,377,6.906754778648554,62.26,12080.0,1553.0,8.787540887931696,8.009728579782426,7.245726391727086,6.163525308192876,6.463185450993212,1,1,1,0,0,0,0,0,0,1,0,0,0
3.6,399,6.905753276311464,60.02,3610.0,486.0,7.325873333213617,6.475586788039423,6.282453645317259,5.880812277004387,6.308280574284827,0,1,1,0,0,0,0,0,0,1,0,0,0
3.6,539,6.395261598115449,10.02,175.0,17.0,4.345103280569283,3.4688560301359703,3.0492730404820207,2.4069451083182885,3.529297384289471,0,1,0,0,0,0,1,0,0,0,0,0,0
4.1,2399,8.00603417874901,20.01,570.0,46.0,5.808442745199634,4.673762977453703,4.11251186617755,2.9496883350525844,3.914021008090819,0,1,1,0,0,0,1,0,0,0,0,0,0
3.9,199,6.212606095751519,60.12,3737.0,415.0,7.607431101504782,6.273065667993761,6.077871574848721,5.509793112994564,6.236565265774234,0,1,1,0,0,1,0,0,0,0,0,0,0
4.1,290,6.212606095751519,41.88,2323.0,259.0,7.190751389443204,5.984188138137206,5.54556799320548,4.745801315727837,5.429784129290343,0,1,0,0,0,0,0,0,0,0,0,0,0
4.7,219,6.395261598115449,63.44,12.0,2.0,2.4069451083182885,-2.3025850929940455,-2.3025850929940455,-2.3025850929940455,0.09531017980432493,1,1,0,0,0,0,0,0,0,0,0,0,0
3.8,304,7.089243155027514,74.65,168.0,22.0,4.264087336809195,3.4372078191851885,3.586292865338835,2.8390784635086144,2.5726122302071057,1,1,0,1,0,0,0,0,0,0,0,0,0
4.1,499,6.906754778648554,50.05,978.0,180.0,6.284320710833492,5.43851399704132,4.575741375297279,3.6136169696133895,4.35799005684564,1,1,0,0,1,0,0,0,0,0,0,0,0
3.9,291,6.182084906716632,65.61,3880.0,281.0,7.678835250598505,5.902906520126191,6.246300545154681,5.627980761239919,6.324538157794388,0,1,0,0,0,0,1,0,0,0,0,0,0
3.3,269,6.906754778648554,73.07,1681.0,173.0,6.426650256665227,5.627980761239919,5.366443195595637,5.03760174232607,6.0333260012029,0,1,0,0,0,0,0,0,0,0,0,1,0
4.1,1048,7.695757990554761,52.34,257.0,28.0,4.860587297852597,4.318820558770089,3.2228678461377385,2.0918640616783932,3.0007198150650303,1,1,1,0,0,0,0,0,0,0,1,0,0
4.0,231,5.8289456176102075,32.06,315.0,33.0,5.1480757032174935,4.144720769547168,3.4995332823830174,2.7788192719904172,3.4372078191851885,1,1,1,0,0,0,1,0,0,0,0,0,0
4.1,309,6.906754778648554,69.07,360.0,55.0,5.323497665078335,4.128745988939433,3.763522997109702,3.0007198150650303,3.40452517175483,1,1,0,0,0,0,0,0,0,0,0,0,0
3.7,398,6.212606095751519,20.24,2050.0,306.0,6.8058332892567535,6.021266038344772,5.677096209393695,4.920710586568268,5.723911845951367,1,1,1,0,0,0,0,0,0,0,0,0,1
3.9,425,6.212606095751519,14.83,476.0,73.0,5.501666290534067,4.455509411433685,4.191168746857641,3.40452517175483,3.893859034800475,1,1,0,0,0,0,0,0,0,1,0,0,0
3.9,149,5.517452896464707,40.16,10155.0,1474.0,8.500474204809363,7.579729894309281,7.283516907716859,6.480197924399157,7.066552290729135,1,1,0,0,0,0,1,0,0,0,0,0,0
3.6,291,6.906754778648554,70.87,5533.0,872.0,7.779508790088556,6.863907879201861,6.733520932370801,6.116112851673092,6.793578233919738,1,1,0,1,0,0,0,0,0,0,0,0,0
3.8,999,8.004365564979574,66.63,1709.0,291.0,6.7227501245589805,5.793318439967056,5.43851399704132,4.6061696863211745,5.394081988532416,1,1,1,0,0,0,0,0,0,0,0,0,1
3.9,399,7.823645930834952,84.03,10577.0,1440.0,8.540929249092821,7.568430919395119,7.373437082578849,6.604079316776007,7.081792616188394,0,1,1,0,0,0,0,0,1,0,0,0,0
4.2,568,6.51471269087253,15.85,46413.0,6229.0,10.17763215553915,9.315249785902921,8.414517956052864,7.342843912156372,7.986878891066384,0,1,1,0,0,0,0,0,0,1,0,0,0
4.3,1253,7.489970898834801,30.0,18076.0,2488.0,9.219904489644778,8.552193472600859,7.389625718292707,6.107245580093692,6.5986452591167355,0,1,1,0,0,0,0,0,0,0,1,0,0
4.1,499,6.906754778648554,50.05,63.0,9.0,3.716008121502189,1.62924053973028,1.62924053973028,1.62924053973028,1.9600947840472698,1,1,1,0,0,0,0,0,0,0,0,0,1
3.5,299,6.212606095751519,40.08,222.0,28.0,4.673762977453703,3.0007198150650303,3.2228678461377385,2.4932054526026954,4.062165663857866,0,1,0,0,0,0,0,0,0,0,0,0,0
4.1,349,7.002155954403621,68.24,294.0,53.0,5.004617221770693,4.383275854074314,3.6402142821326553,2.4932054526026954,2.714694743820879,1,1,0,0,0,0,0,0,0,1,0,0,0
4.7,599,6.906754778648554,40.04,3.0,0.0,0.7419373447293773,0.09531017980432493,-2.3025850929940455,-2.3025850929940455,-2.3025850929940455,1,1,1,0,0,0,0,0,0,0,0,0,1
3.9,379,6.906754778648554,62.06,8906.0,1272.2857142857142,8.482208294513278,7.287902579106013,6.6447007763550845,6.381985207830324,7.135766961693207,0,1,1,0,0,0,0,0,0,0,1,0,0
4.1,499,6.906754778648554,50.05,633.0,101.0,5.805436128382701,5.011301738639416,4.160444363926624,3.6402142821326553,3.893859034800475,1,1,1,0,0,0,0,0,0,1,0,0,0
4.0,275,6.683360945766275,65.58,26.0,4.0,2.7788192719904172,0.7419373447293773,1.1314021114911006,0.09531017980432493,1.410986973710262,1,1,0,1,0,0,0,0,0,0,0,0,0
3.6,161,6.111467339502679,64.93,742.0,63.0,6.006599434692252,4.291828366755733,4.898585790287632,3.6402142821326553,4.511957804265912,1,1,1,0,0,0,0,0,0,1,0,0,0
3.9,284,6.212606095751519,43.09,19.0,4.0,2.4069451083182885,0.7419373447293773,1.1314021114911006,-2.3025850929940455,1.1314021114911006,1,1,0,1,0,0,0,0,0,0,0,0,0
3.9,329,6.395261598115449,45.08,395.0,50.0,5.236973736306985,4.420044701861403,4.175924549214524,3.3357695763397,3.4372078191851885,1,1,0,0,0,0,0,0,0,0,0,1,0
4.2,629,6.618738983517219,16.02,70838.0,11734.0,10.63128009141233,9.708329965259939,8.777262516832117,7.692615267465282,8.365695655554473,0,1,1,0,0,1,0,0,0,0,0,0,0
4.1,242,6.906754778648554,75.78,275.0,30.0,5.094363509626968,3.6402142821326553,3.4995332823830174,3.0007198150650303,3.0492730404820207,0,1,0,0,0,0,0,0,0,0,0,0,0
4.2,499,7.089243155027514,58.38,63.0,9.0,3.529297384289471,2.89591193827178,1.410986973710262,0.7419373447293773,1.62924053973028,1,1,0,0,0,0,0,0,0,1,0,0,0
3.9,299,6.906754778648554,70.07,71892.0,9993.0,10.501942112562762,9.48471681585379,9.193712898539642,8.414739557791128,8.987334311209715,0,1,1,0,0,1,0,0,0,0,0,0,0
4.2,599,6.906754778648554,40.04,2118.0,330.0,7.157813362837228,6.016401032398013,5.342812606434588,4.3054155323020415,4.9494688588587685,1,1,1,0,1,0,0,0,0,0,0,0,0
4.0,370,6.490723534502507,43.85,54422.0,7626.0,10.27921827632245,9.270692015360925,8.784942928160067,7.970429460844618,8.566002403023314,0,1,1,0,0,0,0,0,0,0,0,0,1
3.6,845,7.432483807917119,50.0,10.0,1.0,1.1314021114911006,1.1314021114911006,0.7419373447293773,0.09531017980432493,0.09531017980432493,1,1,1,0,0,0,0,0,0,0,0,1,0
4.3,990,7.377133712833954,38.09,2089.0,428.0,7.2034799230771025,5.9942107727760074,5.044070070182493,4.079230924412053,4.86830338551846,1,1,1,0,0,0,0,0,0,0,0,0,1
3.6,284,6.683360945766275,64.46,51.0,6.0,3.0007198150650303,2.2082744135228043,2.2082744135228043,2.312535423847214,1.1314021114911006,1,1,1,1,0,0,0,0,0,0,0,0,0
3.3,550,7.6004023345004,72.49,92.0,13.142857142857142,3.456316680883234,2.8622008809294703,2.4932054526026954,2.2082744135228043,3.095577608523707,0,1,0,0,0,0,0,0,0,1,0,0,0
4.0,349,5.988961416889864,12.53,144.0,24.0,4.249922794040544,3.55820113047182,3.0007198150650303,2.0918640616783932,2.4069451083182885,1,1,0,0,0,0,1,0,0,0,0,0,0
3.9,555,6.906754778648554,44.44,2558.0,342.0,7.068257175636166,6.492391338694725,5.81740873473106,5.1422481808981475,5.380358076884246,0,1,1,0,0,0,0,0,0,1,0,0,0
4.3,499,6.906754778648554,50.05,600.0,115.0,5.908354640384975,4.920710586568268,3.8308129500026027,2.7788192719904172,3.4995332823830174,1,1,0,0,1,0,0,0,0,0,0,0,0
4.0,449,6.906754778648554,55.06,544.0,77.71428571428571,5.165357239291806,5.60248775650462,3.933784497209659,2.9496883350525844,3.3357695763397,1,1,1,0,0,0,0,0,1,0,0,0,0
4.1,499,6.906754778648554,50.05,1166.0,197.0,6.464744054800002,5.5649034757050835,4.942356453342962,3.8522730010223722,4.33204826486764,1,1,0,0,1,0,0,0,0,0,0,0,0
4.1,426,6.906754778648554,57.36,803.0,112.0,6.159306782637103,4.804840381116659,4.383275854074314,3.7864597824528,4.432006566978902,0,1,1,0,0,0,0,0,0,0,1,0,0
4.0,350,6.906754778648554,64.97,11673.0,1495.0,8.781110096067739,7.558568906526004,7.1301785709718635,6.5237091382472725,7.182428096840278,0,1,1,0,0,0,0,0,0,0,0,0,1
4.2,449,6.906754778648554,55.06,9.0,6.0,1.8082887711792655,0.09531017980432493,-2.3025850929940455,0.7419373447293773,-2.3025850929940455,1,1,0,0,0,0,0,0,0,0,0,0,1
3.8,679,7.005789019253503,38.44,101.0,1.0,2.6461747973841225,1.8082887711792655,2.4932054526026954,3.299533727885655,3.7400477406883357,0,0,1,0,0,0,0,0,0,0,1,0,0
4.2,599,6.906754778648554,40.04,2669.0,404.0,7.314619408004009,6.405393733628276,5.700777965635902,4.728272383122075,5.011301738639416,1,1,1,0,0,0,0,0,0,1,0,0,0
4.1,1799,8.293799608846818,55.01,27353.0,3083.0,9.612941382469698,8.741312266752125,7.891742041808944,7.073354459631703,7.734165066046852,0,1,1,0,0,0,0,0,0,0,1,0,0
3.9,1047,7.3098814858247865,29.97,1776.0,136.0,6.860768487757801,5.717356594683319,5.112590016619249,4.395682961121367,5.60248775650462,0,1,1,0,0,0,1,0,0,0,0,0,0
3.5,327,6.212606095751519,34.47,2891.0,377.0,7.081792616188394,6.047608557726022,6.061689991997479,5.620763118936109,6.351060221557692,0,1,0,0,0,0,0,0,1,0,0,0,0
3.8,284,6.906754778648554,71.57,2064.0,191.0,7.062277318418308,5.283711214158674,5.347583607850955,5.044070070182493,5.814428994743265,0,1,0,0,0,0,0,0,0,0,1,0,0
4.1,935,7.1693500166706,28.02,1503.0,209.0,6.613518437559682,6.028519455058993,5.03760174232607,4.128745988939433,4.844974178195408,0,1,0,0,0,0,0,0,0,0,0,0,0
3.7,299,6.393590753950631,50.0,62.0,8.857142857142858,3.7864597824528,2.5726122302071057,0.7419373447293773,1.1314021114911006,-2.3025850929940455,1,1,0,0,0,0,0,0,0,0,0,1,0
3.8,477,7.6004023345004,76.14,448.0,62.0,5.43415858945945,4.128745988939433,4.11251186617755,3.3357695763397,4.220977213155467,1,1,0,0,1,0,0,0,0,0,0,0,0
4.0,269,6.212606095751519,46.09,2572.0,271.0,7.193760947052973,6.289901082457623,5.849612922867741,4.935193098929397,5.3757412635128405,1,1,1,0,0,0,0,0,0,0,0,0,1
4.1,497,6.395261598115449,17.03,31694.0,4592.0,9.732942381114778,8.94976750200302,8.210151593484166,7.166343191229542,7.6737346181917525,0,1,1,0,0,0,0,0,0,0,1,0,0
4.0,236,6.212606095751519,52.71,2969.0,309.0,7.257778146840492,6.536836514626557,6.077871574848721,5.176714544788788,5.509793112994564,1,1,1,0,0,0,0,0,0,1,0,0,0
4.1,699,7.312553498102598,53.37,23875.0,3778.0,9.425862957359028,8.662003240199905,7.906215685699806,6.954734280176131,7.564808851893844,0,1,1,0,0,0,0,0,0,0,0,0,1
4.3,1170,7.1693500166706,9.93,128.0,18.0,4.407938016458383,3.139832617527748,2.4932054526026954,0.7419373447293773,2.2082744135228043,1,1,1,0,0,0,0,0,0,1,0,0,0
3.9,740,7.4377951216719325,56.45,16132.0,2048.0,8.887528407540664,8.380250271859875,7.746776122031626,6.7191339200396545,7.236411334403344,0,1,1,0,0,0,0,0,1,0,0,0,0
4.0,595,7.089243155027514,50.38,222.0,27.0,4.664382045619937,4.009149716158869,3.4688560301359703,2.2082744135228043,3.0007198150650303,1,1,1,0,0,0,0,0,0,0,0,0,1
4.1,379,7.025538314638521,52.55,6615.0,953.0,7.789495973096885,7.550187944997581,7.313287051534845,5.781052110147502,6.163525308192876,1,1,1,0,0,0,0,0,0,0,1,0,0
4.2,1484,7.900636613018005,45.02,5715.0,786.0,8.06843428639978,7.309279297857039,6.257859140416507,5.357057861570636,5.687314281948894,0,1,1,0,0,0,0,0,0,0,1,0,0
4.3,1746,7.822044008185619,30.02,19.0,1.0,2.4069451083182885,1.62924053973028,0.09531017980432493,0.7419373447293773,-2.3025850929940455,1,1,1,0,0,0,0,0,0,1,0,0,0
4.0,789,7.820037989458753,68.31,5095.0,752.0,7.889496615918831,6.835292107248422,6.505933525788771,5.710758088392627,6.2635887206438134,0,1,0,0,0,1,0,0,0,0,0,0,0
3.9,319,6.212606095751519,36.07,130.0,12.0,4.096009841541162,3.370738174177447,3.0007198150650303,1.62924053973028,2.7788192719904172,1,1,1,0,0,0,1,0,0,0,0,0,0
4.3,489,7.002155954403621,55.51,156.0,22.0,4.489759334476764,3.6913763343125234,2.6461747973841225,1.9600947840472698,1.8082887711792655,1,1,0,0,0,0,0,0,0,1,0,0,0
3.7,429,6.906754778648554,57.06,130.0,10.0,4.096009841541162,3.095577608523707,2.7788192719904172,2.0918640616783932,3.1822118404966093,1,1,0,0,1,0,0,0,0,0,0,0,0
4.5,1539,7.937017489515454,45.02,66.0,4.0,3.8522730010223722,2.4932054526026954,0.7419373447293773,0.09531017980432493,1.410986973710262,0,1,1,0,0,0,0,0,0,1,0,0,0
4.1,319,6.212606095751519,36.07,2664.0,344.0,7.215313505438708,6.561172098610196,5.840932312803435,4.625952725170619,5.017941869278694,1,1,1,0,0,0,1,0,0,0,0,0,0
3.7,299,6.212606095751519,40.08,1396.0,187.0,6.398761310045116,5.723911845951367,5.303802296778606,4.673762977453703,5.199049364889368,1,1,1,0,0,0,0,0,0,0,0,0,0
4.0,358,6.906754778648554,64.16,887.0,103.0,6.14010004624713,5.252796851246227,4.673762977453703,4.079230924412053,4.191168746857641,0,1,1,0,0,0,0,0,0,1,0,0,0
4.4,559,6.906754778648554,44.04,28.0,4.0,2.714694743820879,2.2082744135228043,1.1314021114911006,0.09531017980432493,-2.3025850929940455,1,1,1,0,0,0,0,0,0,0,0,0,1
3.8,225,5.988961416889864,43.61,175.0,27.0,4.370712874773608,3.4688560301359703,3.299533727885655,2.8390784635086144,3.0007198150650303,1,1,1,0,0,0,0,0,0,1,0,0,0
4.0,595,7.089243155027514,50.38,222.0,25.0,4.664382045619937,4.009149716158869,3.4688560301359703,2.2082744135228043,3.0007198150650303,1,1,1,0,0,0,0,0,0,0,0,0,1
4.0,849,7.312553498102598,43.36,6027.0,647.0,8.091351891555243,7.084310240881755,6.373490423482384,5.740114403903592,6.508918157164194,0,1,0,0,0,0,0,0,0,0,0,1,0
4.1,250,6.906754778648554,74.98,361.0,55.0,5.328361487896413,4.128745988939433,3.763522997109702,3.0007198150650303,3.40452517175483,1,1,0,0,0,0,0,0,0,0,0,0,0
4.2,562,6.51471269087253,16.74,46413.0,6229.0,10.17763215553915,9.315249785902921,8.414517956052864,7.342843912156372,7.986878891066384,0,1,1,0,0,0,0,0,0,1,0,0,0
4.2,569,7.1693500166706,56.2,449.0,83.0,5.4120923808068815,4.906015244966153,4.079230924412053,2.312535423847214,3.0492730404820207,1,1,0,0,0,0,0,0,0,1,0,0,0
4.3,768,6.80128303447162,14.57,39.0,3.0,3.0492730404820207,2.4069451083182885,1.8082887711792655,-2.3025850929940455,0.09531017980432493,1,1,1,0,0,0,0,0,0,1,0,0,0
4.0,199,6.212606095751519,60.12,2664.0,366.0,7.283516907716859,6.057018177847421,5.759217181544302,5.182345190295616,5.656341400056065,1,1,0,0,0,0,0,0,0,0,0,0,0
3.4,469,6.906754778648554,53.05,5.0,0.0,0.09531017980432493,0.7419373447293773,-2.3025850929940455,0.7419373447293773,-2.3025850929940455,1,1,1,0,0,0,0,0,0,1,0,0,0
4.1,1957,7.9355873855892,29.98,39.0,2.0,3.0007198150650303,2.312535423847214,1.410986973710262,0.09531017980432493,1.410986973710262,0,1,1,0,0,0,0,0,0,0,0,0,0
4.0,740,6.906754778648554,25.93,143.0,22.0,4.291828366755733,3.4688560301359703,2.89591193827178,1.8082887711792655,2.6461747973841225,1,1,0,0,0,0,0,0,0,0,0,1,0
3.9,849,7.823645930834952,66.03,184.0,29.0,4.585987366571318,3.261935314328648,3.139832617527748,2.6461747973841225,3.139832617527748,1,1,1,0,0,0,0,0,0,1,0,0,0
4.1,299,6.212606095751519,40.08,628.0,59.0,5.950902935351859,4.35799005684564,3.9721769282478934,3.8088822465086327,4.220977213155467,0,1,0,0,0,0,0,0,0,0,0,0,0
4.1,350,6.906754778648554,64.97,669.0,95.0,5.855358414110991,5.03760174232607,4.489759334476764,3.4372078191851885,3.8308129500026027,1,1,0,1,0,0,0,0,0,0,0,0,0
4.4,699,6.906754778648554,30.03,40.0,7.0,3.0492730404820207,2.7788192719904172,0.7419373447293773,-2.3025850929940455,0.09531017980432493,1,1,1,1,0,0,0,0,0,0,0,0,0
3.3,449,6.212606095751519,10.02,44.0,6.285714285714286,2.4069451083182885,2.6461747973841225,1.410986973710262,1.8082887711792655,2.2082744135228043,1,1,1,1,0,0,0,0,0,0,0,0,0
4.5,999,7.240649694255466,28.39,8.0,4.0,1.8082887711792655,-2.3025850929940455,0.7419373447293773,-2.3025850929940455,-2.3025850929940455,1,1,0,0,0,0,0,0,0,0,0,0,0
3.9,236,6.395261598115449,60.6,317.0,53.0,5.08821342874163,3.893859034800475,3.8308129500026027,3.0492730404820207,3.66612246699132,1,1,0,1,0,0,0,0,0,0,0,0,0
4.2,790,6.855408798609928,16.75,3223.0,472.0,7.460547841569434,6.774338165541786,5.781052110147502,4.673762977453703,5.187944309066666,1,1,1,0,0,0,0,0,0,0,1,0,0
4.0,296,6.212606095751519,40.68,2531.0,320.0,7.232805387902657,6.080162001869269,5.720639591722624,4.991112627607392,5.553347106724568,0,1,1,0,0,0,0,0,0,0,0,1,0
4.0,465,6.906754778648554,53.45,89.0,15.0,3.914021008090819,2.714694743820879,2.0918640616783932,1.62924053973028,2.4069451083182885,1,1,0,0,1,0,0,0,0,0,0,0,0
