SalePrice,OverallQual,GrLivArea,ExterQual,KitchenQual,GarageCars,TotalBsmtSF,GarageArea,1stFlrSF,BsmtQual,FullBath,TotRmsAbvGrd,YearBuilt,GarageFinish,FireplaceQu,YearRemodAdd,MasVnrArea,Fireplaces,HeatingQC,BsmtFinSF1,LotArea,BsmtExposure,LotFrontage,OpenPorchSF,WoodDeckSF,2ndFlrSF,BsmtFinType1,HalfBath,GarageCond,CentralAir,Electrical,BsmtUnfSF,BsmtCond,BsmtFullBath,BedroomAbvGr,ScreenPorch,Functional,EnclosedPorch,KitchenAbvGr,Fence,LotShape,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice_log
144500,5,1526,3,3,1,1216,364,1526,3,1,7,1957,0,4,2002,145.0,1,5,383,8562,3,68.0,78,116,0,2,0,3,1,4,833,3,0,4,0,5,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.881034786534624
255000,8,1989,4,4,2,1065,586,1091,4,2,7,2002,5,4,2002,210.0,1,5,932,11367,2,90.0,60,199,898,5,1,3,1,5,133,3,1,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.449018824140563
180000,6,1523,3,3,2,1193,478,1523,4,2,7,1976,5,3,1976,160.0,1,3,644,11361,1,104.0,0,0,0,4,0,3,1,5,549,3,0,3,189,7,0,1,4,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.100712129872347
185850,7,1364,4,4,2,1364,484,1364,4,2,6,2005,2,4,2005,240.0,1,5,659,7052,3,43.0,36,192,0,5,0,3,1,5,705,3,1,2,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.132695175725399
248000,7,1850,4,4,2,973,467,979,4,2,7,1994,5,4,1994,0.0,1,5,595,29959,1,92.13882783882784,98,168,871,5,1,3,1,5,378,3,0,3,0,7,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.421184025147118
335000,9,2184,5,5,3,1104,836,1130,5,2,10,2008,5,4,2008,154.0,1,5,936,11308,3,96.0,102,0,1054,5,1,3,1,5,168,3,1,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.721885810807203
220000,6,1991,3,3,2,854,432,1096,3,1,7,1932,0,4,1950,480.0,1,3,297,11275,2,60.0,0,0,895,2,1,2,1,5,0,3,0,3,0,7,19,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.301382825334498
213500,8,1338,4,4,2,1338,582,1338,4,2,6,2001,5,0,2001,0.0,0,5,616,4920,2,41.0,0,0,0,5,0,3,1,5,722,3,1,2,0,7,170,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.271392111650817
81000,3,894,2,3,3,894,1248,894,3,1,6,1935,2,0,1950,0.0,0,3,0,18000,1,120.0,20,0,0,0,0,3,1,5,894,3,0,2,0,7,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.302204433654575
90000,5,2337,3,3,2,662,560,1422,3,2,10,1900,0,0,1950,0.0,0,3,0,13600,1,85.0,57,0,915,0,0,3,0,5,662,3,0,5,0,5,0,2,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.407564949312402
110500,6,1103,3,4,2,1103,440,1103,3,1,5,1925,0,4,1980,0.0,1,4,397,6000,1,50.0,120,166,0,3,0,3,1,5,706,3,0,2,0,7,0,1,4,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.612770799939945
154000,5,1154,3,3,2,1154,480,1154,3,1,6,1966,2,1,1966,200.0,1,5,740,11000,2,47.0,58,0,0,3,1,3,1,5,184,3,0,3,0,7,0,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.944707881395766
328000,7,2260,4,4,2,1306,533,1306,5,2,7,1996,2,0,1997,0.0,0,5,1201,14000,4,80.0,44,296,954,5,1,3,1,5,105,3,1,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.70076888736628
178000,6,1571,4,3,2,799,380,799,4,2,7,1993,2,3,1994,0.0,1,4,0,7837,1,59.0,40,0,772,0,1,3,1,5,799,3,0,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.089538829274222
167900,6,1611,3,3,2,780,442,798,3,1,7,1964,2,0,1964,360.0,0,3,674,9760,4,80.0,128,328,813,5,1,3,1,5,0,3,1,4,189,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.031123843065632
151400,6,2521,3,3,2,942,576,1291,4,2,10,1973,5,4,1973,0.0,1,4,837,3964,1,42.0,20,728,1230,4,1,3,1,5,105,3,1,5,0,3,0,1,5,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.927680619985486
135000,5,893,3,4,2,845,576,893,3,1,4,1949,0,0,2003,0.0,0,3,220,9600,1,60.0,0,0,0,4,0,3,1,5,625,3,0,2,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.813030057420567
135000,5,1048,3,3,1,1048,286,1048,3,1,6,1956,0,0,1956,120.0,0,3,586,10152,1,72.0,20,0,0,3,0,3,1,5,462,3,1,3,192,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.813030057420567
154000,6,1556,3,3,2,727,441,829,3,1,8,1968,0,0,1968,0.0,0,5,298,11700,1,78.0,0,0,727,2,1,3,1,5,429,3,0,4,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.944707881395766
91500,5,1456,3,3,1,810,280,1002,2,1,7,1948,0,3,1950,0.0,1,2,0,7585,2,50.0,0,0,454,0,0,3,1,4,810,2,1,4,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.424094251263613
159500,6,1426,3,3,2,690,440,698,3,1,6,1977,5,0,1977,140.0,0,3,535,7950,1,75.0,0,252,728,3,1,3,1,5,155,3,0,3,0,7,0,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.979799201207037
194000,7,1240,4,4,3,1240,826,1240,4,2,5,2006,2,0,2006,0.0,0,5,0,8556,3,74.0,93,140,0,0,0,3,1,5,1240,3,0,2,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.175613438045465
219500,7,1740,3,3,1,800,240,960,3,1,6,1940,0,4,1984,0.0,2,3,410,13125,1,75.0,0,0,780,3,1,3,1,5,390,3,0,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12.299107511497363
170000,5,1466,3,4,2,796,566,1096,2,2,7,1936,0,3,1989,0.0,1,4,626,10800,1,60.0,21,436,370,4,0,3,1,5,170,3,0,3,0,6,0,1,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.043553716032399
138800,5,1096,3,3,1,1096,299,1096,3,1,6,1969,5,0,1969,0.0,0,5,75,15870,2,99.5,32,240,0,3,0,3,1,5,230,3,1,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.840789327054841
155900,6,848,4,4,2,848,420,848,4,1,3,2004,2,4,2004,169.0,1,5,662,4435,2,37.0,0,140,0,5,0,3,1,5,186,3,1,1,0,7,0,1,0,5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.956970055045868
126000,5,990,3,3,1,990,299,990,4,1,5,1994,0,0,1994,0.0,0,4,495,8775,1,65.0,64,0,0,5,0,3,1,5,495,3,0,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.744037185933616
145000,6,1258,4,4,2,1258,528,1258,3,2,5,1971,2,0,2004,144.0,0,5,656,11040,1,80.0,0,55,0,4,0,3,1,5,602,3,0,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.884489021402711
133000,5,1040,3,3,1,1040,308,1040,3,1,5,1963,5,0,1963,0.0,0,2,824,7500,1,75.0,0,0,0,4,1,3,1,5,216,3,1,3,0,7,220,1,4,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.79810440720389
192000,7,1459,4,4,2,1459,527,1459,4,2,6,2002,2,4,2002,100.0,1,5,0,8749,1,70.0,39,192,0,0,0,3,1,5,1459,3,0,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.165250651009918
160000,6,1251,3,3,1,1251,461,1251,3,1,6,1964,2,4,1964,425.0,2,3,553,8800,1,80.0,116,0,0,3,0,3,1,5,698,3,1,3,0,7,0,1,4,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.982929094215963
187500,6,1498,3,3,2,691,409,691,4,2,6,1995,5,3,1996,0.0,1,4,592,13031,1,79.69677777777778,44,315,807,4,1,3,1,5,99,3,0,3,0,7,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.141534124392603
147000,6,996,3,4,2,936,564,996,4,1,5,1992,0,0,1992,0.0,0,5,747,9069,3,73.0,0,120,0,5,0,3,1,5,189,3,1,2,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.898187865760873
83500,4,1092,3,3,1,546,286,546,3,1,6,1973,2,0,1973,0.0,0,3,334,1974,1,27.8,96,120,546,3,1,3,1,5,212,3,0,3,0,7,0,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.332601910838946
252000,8,1953,4,4,3,1082,1043,1082,4,2,9,2005,2,4,2006,0.0,1,5,0,10574,2,85.0,50,160,871,0,1,3,1,5,1082,3,0,3,0,7,0,1,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.437184366493561
137500,7,1709,4,4,2,970,380,970,4,2,7,2004,0,0,2004,50.0,0,5,0,2522,1,24.0,40,0,739,0,0,3,1,5,970,3,0,3,0,3,0,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.831379196088763
197000,8,1247,4,4,2,1247,550,1247,4,1,4,2005,5,4,2005,0.0,1,5,1039,3316,1,37.0,84,0,0,5,1,3,1,5,208,3,1,1,0,7,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.190959007720126
92900,3,1040,3,3,2,0,400,1040,0,2,6,1950,0,0,1950,0.0,0,2,0,8544,0,60.0,0,0,0,0,0,3,0,4,0,0,0,2,0,7,0,2,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.439278924801929
160000,7,1252,4,4,2,600,462,624,4,2,4,1999,0,0,2000,212.0,0,5,510,2160,1,24.0,48,0,628,3,1,3,1,5,90,3,1,2,0,7,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.982929094215963
136500,6,1694,3,3,2,1181,576,1390,3,2,7,1925,0,4,1950,0.0,1,2,423,8400,1,60.0,0,342,304,2,0,3,1,5,758,3,0,4,0,7,128,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.824079893607152
146000,5,1200,3,4,2,864,884,1200,3,1,6,1965,0,0,1998,166.0,0,4,661,9230,2,71.0,64,0,0,5,1,3,1,5,203,3,1,1,0,7,0,1,4,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.891361900690473
129000,5,936,3,3,1,936,308,936,3,1,4,1956,5,0,2000,0.0,0,5,248,5868,1,74.0,0,0,0,3,0,3,1,5,448,3,1,2,160,7,80,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.76756768334381
176432,6,1314,4,4,2,1314,440,1314,4,2,6,2006,2,4,2006,0.0,1,4,24,9317,1,78.0,22,0,0,5,0,3,1,5,1290,3,0,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.08069081199846
127000,6,1355,3,4,0,684,0,773,3,1,7,1914,0,0,2006,0.0,0,3,0,6882,1,60.0,0,136,582,0,1,0,1,5,684,3,0,3,0,7,115,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.751942365440728
170000,8,1088,4,4,2,1074,461,1088,4,1,5,1986,2,0,1986,0.0,0,5,0,3696,1,45.75,74,0,0,0,1,3,1,5,1074,3,0,2,0,7,137,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.043553716032399
128000,4,1324,3,3,1,672,240,757,3,1,6,1936,0,0,1950,0.0,0,3,672,6000,1,50.0,0,0,567,3,0,3,1,5,0,3,0,3,0,7,0,1,0,5,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.759785542901755
157000,7,1601,3,3,2,1271,478,1601,4,2,7,1978,2,3,1978,206.0,1,3,704,11880,1,82.0,0,0,0,4,0,3,1,5,567,3,0,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.964001084330445
60000,2,438,3,2,1,290,246,438,3,1,3,1920,0,0,1950,0.0,0,3,290,8400,1,60.0,0,0,0,2,0,3,0,3,0,2,0,1,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.002099841204238
119500,5,950,3,3,1,950,280,950,3,1,5,1971,0,0,1971,0.0,0,3,412,9758,1,61.0,0,0,0,3,0,3,1,5,251,3,0,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.691071650353702
135000,5,1134,3,3,1,1010,254,1134,3,1,6,1960,2,0,2002,45.0,0,5,588,7000,1,70.0,16,0,0,2,0,3,1,5,422,3,0,2,0,7,0,1,2,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11.813030057420567
159500,6,1194,3,3,2,655,539,1194,3,1,6,1959,5,2,1959,0.0,1,5,655,8910,2,79.0,0,0,0,4,0,3,1,5,0,3,0,3,0,7,192,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.979799201207037
106000,5,1302,3,3,2,630,440,630,3,2,6,1970,0,0,1970,304.0,0,3,0,2016,1,24.0,0,0,672,0,1,3,1,5,630,3,0,3,0,7,0,1,0,5,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.571194373094205
325000,8,2622,4,4,2,1463,712,1500,5,2,9,1994,2,3,1995,362.0,2,5,1032,12256,3,98.0,32,186,1122,5,1,3,1,5,431,3,1,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.691580461311874
179900,7,1442,4,4,2,910,719,1442,4,2,6,1990,5,3,1991,0.0,1,4,738,10357,2,114.0,244,0,0,5,0,3,1,5,172,3,1,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.100156419938624
274725,7,2021,4,4,2,868,422,887,5,2,9,2006,2,4,2006,0.0,1,5,0,23257,1,168.0,100,0,1134,0,1,3,1,5,868,4,0,3,0,7,0,1,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.523525876315125
181000,6,1690,3,3,2,924,463,948,4,2,7,2000,2,3,2000,0.0,1,5,0,8063,1,67.875,48,100,742,0,1,3,1,5,924,3,0,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.106252310247962
280000,8,1836,4,4,3,1836,862,1836,5,2,7,2004,5,4,2005,42.0,1,5,1039,11362,2,107.0,185,125,0,5,0,3,1,5,797,3,1,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.542544882151386
188000,6,1658,3,3,2,773,431,773,4,2,8,1995,5,3,1996,0.0,1,4,219,8000,1,67.875,84,224,885,5,1,3,1,5,554,3,1,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.144197241812087
205000,7,1964,3,3,2,803,483,1098,3,2,8,1976,2,4,1976,660.0,1,3,403,10480,1,80.0,69,0,866,4,1,3,1,5,400,3,0,4,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.230765258120545
129900,5,816,3,3,1,816,308,816,3,1,5,1957,0,0,1957,0.0,0,3,708,7100,1,73.0,0,0,0,5,0,3,1,4,108,3,1,2,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.77452020265869
134500,5,1008,3,4,1,1008,240,1008,3,1,6,1953,0,0,2006,0.0,0,4,643,8923,1,66.0,18,0,0,3,0,3,1,5,365,3,1,2,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.809319478024031
